ceeb,campus,year,applicants,admits,denied,app_gpa,adm_gpa,den_gpa
051830,Berkeley,2020,21.0,7.0,14.0,3.81,4.11,3.66
050160,San Diego,2007,7.0,,,3.44,,
051625,Berkeley,1995,37.0,10.0,27.0,,,
053180,Santa Barbara,1998,36.0,22.0,14.0,,,
050165,Santa Barbara,1998,26.0,15.0,11.0,3.64,3.86,3.3400000000000003
052513,Irvine,2020,46.0,8.0,38.0,3.72,4.05,3.650526315789474
050800,Santa Barbara,2013,,,,3.69,,
051110,Berkeley,2024,31.0,,,3.8,,
050947,Universitywide,1995,26.0,26.0,0.0,3.74,3.74,
051547,Berkeley,1999,10.0,3.0,7.0,,,
052797,Berkeley,2017,11.0,4.0,7.0,3.52,,
053647,Santa Cruz,2006,16.0,13.0,3.0,3.59,3.71,3.0700000000000003
051187,Santa Barbara,2006,16.0,13.0,3.0,3.59,3.73,2.983333333333332
050472,Davis,2010,74.0,32.0,42.0,3.86,4.09,3.6847619047619045
052572,Irvine,2013,44.0,23.0,21.0,3.75,4.08,3.3885714285714283
050982,Berkeley,2020,34.0,12.0,22.0,3.92,4.18,3.7781818181818183
050942,Riverside,2019,106.0,64.0,42.0,3.76,4.0,3.394285714285714
051465,Riverside,1995,8.0,6.0,2.0,,,
004690,Riverside,2019,216.0,133.0,83.0,,,
051829,Santa Barbara,2006,7.0,3.0,4.0,,,
053266,Irvine,2014,82.0,48.0,34.0,3.88,4.06,3.6258823529411757
053521,Riverside,2015,98.0,65.0,33.0,3.51,3.72,3.096363636363635
050265,Berkeley,2006,11.0,5.0,6.0,3.56,,
053599,Merced,2016,13.0,13.0,0.0,3.71,3.71,
051375,Santa Barbara,2002,10.0,6.0,4.0,3.43,3.64,3.115000000000001
050805,Santa Cruz,2012,9.0,6.0,3.0,3.34,3.54,2.939999999999999
051903,San Diego,2017,12.0,4.0,8.0,3.71,,
053974,Davis,2010,12.0,5.0,7.0,3.37,3.64,3.177142857142857
004931,Santa Barbara,2014,197.0,100.0,97.0,,,
054601,Merced,2020,,,,3.56,3.56,
051065,Riverside,2013,5.0,,,,,
053998,Universitywide,2021,28.0,14.0,14.0,3.47,3.75,3.190000000000001
050527,Los Angeles,2005,171.0,45.0,126.0,3.66,4.08,3.51
051369,Berkeley,2010,50.0,9.0,41.0,3.91,4.26,3.833170731707317
053379,San Diego,2000,40.0,13.0,27.0,3.76,4.15,3.572222222222221
053381,San Diego,1997,27.0,20.0,7.0,3.85,3.98,3.47857142857143
051981,Santa Cruz,2007,20.0,16.0,4.0,3.49,3.57,3.1700000000000035
004358,Davis,2011,8.0,4.0,4.0,,,
051615,Los Angeles,2014,61.0,4.0,57.0,3.61,,
051989,San Diego,2022,29.0,12.0,17.0,3.78,4.2,3.483529411764705
054171,Los Angeles,2022,,,,4.02,,
004273,Riverside,2018,37.0,27.0,10.0,,,
051305,Los Angeles,2002,12.0,,,3.79,,
050320,Santa Cruz,2011,52.0,34.0,18.0,3.53,3.74,3.133333333333333
052686,Berkeley,2000,11.0,,,,,
050224,Berkeley,2023,25.0,6.0,19.0,3.81,4.17,3.6963157894736844
053398,Santa Cruz,1997,15.0,13.0,2.0,3.83,3.98,2.8550000000000004
052533,Los Angeles,2018,94.0,8.0,86.0,4.0,4.21,3.9804651162790696
052810,Santa Cruz,2011,21.0,15.0,6.0,3.52,3.62,3.2699999999999996
051672,Los Angeles,1996,14.0,5.0,9.0,3.27,3.6,3.086666666666667
052280,Universitywide,2024,71.0,49.0,22.0,3.76,3.93,3.3813636363636346
053204,Santa Cruz,2024,20.0,15.0,5.0,3.85,4.05,3.25
050684,Santa Cruz,2023,17.0,9.0,8.0,3.79,3.97,3.5875000000000004
053106,Davis,2024,122.0,40.0,82.0,3.91,4.17,3.7831707317073175
052696,Santa Cruz,2021,41.0,24.0,17.0,3.59,3.81,3.2794117647058822
052102,Davis,2015,,,,3.85,,
051815,Merced,2023,9.0,8.0,1.0,3.3,3.33,3.0599999999999987
000933,Riverside,2025,26.0,19.0,7.0,,,
054630,Los Angeles,2021,41.0,4.0,37.0,3.79,,
050965,Irvine,2023,5.0,,,3.87,,
052360,Santa Barbara,2003,12.0,8.0,4.0,3.84,4.11,3.299999999999999
053158,Los Angeles,2020,120.0,21.0,99.0,3.85,4.22,3.7715151515151515
051189,Universitywide,2013,,,,3.48,,
053240,Merced,2009,61.0,59.0,2.0,,,
052660,Irvine,2012,7.0,4.0,3.0,3.51,,
052425,Los Angeles,2024,33.0,4.0,29.0,3.95,,
050963,Los Angeles,1997,28.0,7.0,21.0,3.71,3.92,3.6399999999999997
051520,San Diego,2001,26.0,10.0,16.0,3.46,3.98,3.135
051425,Davis,2007,64.0,30.0,34.0,3.71,4.0,3.4541176470588235
052770,Los Angeles,2018,55.0,12.0,43.0,4.03,4.13,4.002093023255814
052880,San Diego,2025,46.0,6.0,40.0,,,
051584,Irvine,2019,13.0,3.0,10.0,,,
053738,Universitywide,2004,72.0,55.0,17.0,3.72,3.83,3.364117647058825
051058,Irvine,2005,6.0,4.0,2.0,,,
053501,Davis,2016,23.0,8.0,15.0,,,
004388,San Diego,2025,142.0,68.0,74.0,,,
050965,Universitywide,1998,21.0,17.0,4.0,3.79,3.86,3.4924999999999997
050680,Los Angeles,2003,34.0,9.0,25.0,3.89,4.27,3.7532
052132,Berkeley,2012,10.0,,,3.86,,
050172,Santa Barbara,2022,14.0,12.0,2.0,3.83,3.95,3.1099999999999994
053505,Davis,2012,6.0,3.0,3.0,3.77,,
052320,Irvine,2022,69.0,7.0,62.0,3.78,3.96,3.759677419354839
004655,Davis,2018,24.0,13.0,11.0,,,
052790,Universitywide,2007,21.0,16.0,5.0,3.66,3.74,3.403999999999999
050082,Riverside,2016,6.0,6.0,0.0,,,
053140,Los Angeles,2016,23.0,5.0,18.0,,,
052401,Berkeley,2024,79.0,14.0,65.0,4.06,4.27,4.014769230769231
051828,Santa Barbara,2019,84.0,24.0,60.0,3.78,4.11,3.6479999999999992
050990,Los Angeles,1999,20.0,5.0,15.0,,,
050385,Merced,2017,23.0,16.0,7.0,3.51,3.78,2.892857142857142
050869,Santa Barbara,2007,9.0,4.0,5.0,,,
052527,Universitywide,2004,30.0,22.0,8.0,,,
053597,Universitywide,1999,40.0,35.0,5.0,3.83,3.9,3.3399999999999976
052018,Universitywide,1999,18.0,16.0,2.0,3.64,3.75,2.759999999999998
004602,Los Angeles,1994,45.0,21.0,24.0,,,
051032,San Diego,2024,48.0,20.0,28.0,3.82,4.14,3.591428571428571
053691,Santa Barbara,2021,65.0,8.0,57.0,3.88,4.22,3.832280701754386
051907,Merced,2024,23.0,21.0,2.0,3.51,3.58,2.7749999999999915
050119,Los Angeles,1995,18.0,8.0,10.0,3.76,4.15,3.447999999999999
051780,Los Angeles,1998,11.0,,,,,
051395,San Diego,2025,12.0,,,3.52,,
004226,Irvine,2009,9.0,4.0,5.0,,,
052636,Universitywide,2014,72.0,40.0,32.0,3.52,3.73,3.2575000000000003
052683,San Diego,2017,259.0,75.0,184.0,3.91,4.23,3.779565217391305
053800,Santa Cruz,2015,26.0,12.0,14.0,3.76,4.05,3.511428571428571
051540,Santa Cruz,1997,12.0,8.0,4.0,3.3,3.46,2.9799999999999986
050910,Los Angeles,2007,31.0,8.0,23.0,3.94,4.12,3.8773913043478263
051974,Santa Cruz,2018,25.0,9.0,16.0,3.74,4.1,3.5375
052185,Irvine,1994,14.0,12.0,2.0,,,
054672,Santa Cruz,2022,9.0,3.0,6.0,3.7,,
052437,Los Angeles,2012,32.0,6.0,26.0,3.91,4.34,3.8107692307692314
050791,Berkeley,2003,6.0,4.0,2.0,,,
051156,San Diego,2003,88.0,23.0,65.0,,,
051480,Berkeley,1994,93.0,47.0,46.0,3.91,4.06,3.7567391304347826
050370,Universitywide,2024,143.0,98.0,45.0,3.93,4.05,3.668666666666667
051680,Berkeley,2020,10.0,3.0,7.0,3.8,,
052940,Berkeley,2017,13.0,,,,,
050610,Universitywide,2004,,,,3.62,3.62,
050579,Santa Barbara,2022,110.0,22.0,88.0,3.96,4.25,3.8875
004500,Davis,1997,35.0,28.0,7.0,,,
051283,Berkeley,2004,85.0,28.0,57.0,3.9,4.23,3.7378947368421054
051088,Merced,2005,52.0,48.0,4.0,3.39,3.43,2.9099999999999966
054313,Los Angeles,2011,39.0,4.0,35.0,3.78,,
052541,Davis,1996,18.0,13.0,5.0,3.63,3.9,2.9280000000000017
050658,Irvine,2015,45.0,25.0,20.0,4.06,4.26,3.8099999999999996
054151,Merced,2017,20.0,9.0,11.0,3.2,3.55,2.9136363636363636
050055,Santa Cruz,2002,29.0,24.0,5.0,3.39,3.52,2.7659999999999996
050306,Santa Barbara,2014,9.0,,,3.62,,
054054,Universitywide,2008,15.0,11.0,4.0,3.59,3.57,3.6449999999999996
052843,Davis,2016,24.0,12.0,12.0,,,
054375,Universitywide,2019,56.0,36.0,20.0,3.86,4.0,3.6079999999999997
053945,Davis,2012,7.0,5.0,2.0,4.15,4.24,3.9250000000000007
052755,Los Angeles,2011,41.0,14.0,27.0,4.0,4.3,3.844444444444445
052950,Irvine,1998,45.0,27.0,18.0,3.59,3.73,3.3799999999999994
051395,Riverside,2017,11.0,5.0,6.0,3.47,3.82,3.178333333333334
051985,Los Angeles,2018,36.0,4.0,32.0,3.79,,
050077,Irvine,2018,59.0,5.0,54.0,3.57,4.17,3.5144444444444445
050225,Irvine,2011,41.0,17.0,24.0,3.49,3.94,3.17125
052050,Santa Cruz,2019,48.0,25.0,23.0,3.76,4.04,3.4556521739130432
052853,Santa Cruz,2004,5.0,3.0,2.0,3.76,,
053436,Santa Barbara,2019,25.0,13.0,12.0,3.57,3.9,3.2125000000000004
053604,Santa Cruz,2002,26.0,22.0,4.0,,,
052683,Riverside,2009,131.0,115.0,16.0,3.55,3.65,2.831249999999997
053420,Berkeley,2024,42.0,8.0,34.0,3.83,4.08,3.771176470588236
051635,Universitywide,1997,108.0,85.0,23.0,3.49,3.61,3.046521739130437
050693,Universitywide,2018,74.0,41.0,33.0,3.76,3.99,3.4742424242424246
050750,Santa Cruz,2020,19.0,9.0,10.0,3.73,4.01,3.4780000000000006
051960,Davis,1999,56.0,35.0,21.0,,,
052319,Berkeley,2019,23.0,,,3.98,,
051168,Universitywide,2021,59.0,38.0,21.0,3.49,3.85,2.8385714285714294
051982,Merced,2020,5.0,4.0,1.0,,,
004071,Los Angeles,2006,15.0,5.0,10.0,,,
053048,San Diego,2007,22.0,7.0,15.0,,,
004334,Merced,2010,45.0,41.0,4.0,,,
053763,Santa Barbara,2013,15.0,5.0,10.0,,,
052536,Berkeley,2022,128.0,10.0,118.0,4.07,4.28,4.052203389830509
004728,Berkeley,2007,18.0,5.0,13.0,,,
050722,Berkeley,2022,61.0,5.0,56.0,3.86,4.29,3.8216071428571428
054697,Universitywide,2019,114.0,74.0,40.0,3.79,3.99,3.4200000000000004
053235,Davis,2000,7.0,6.0,1.0,3.77,3.87,3.1700000000000017
050345,Davis,2001,7.0,4.0,3.0,3.76,,
051986,Riverside,2010,12.0,8.0,4.0,3.34,3.44,3.1399999999999997
051165,Berkeley,2013,21.0,,,3.94,,
053650,Davis,2009,26.0,7.0,19.0,,,
054360,Santa Cruz,2017,33.0,10.0,23.0,3.51,3.99,3.3013043478260866
050490,San Diego,2016,20.0,5.0,15.0,3.76,4.15,3.6299999999999994
051881,Universitywide,2007,,,,3.57,3.74,
053165,San Diego,2003,33.0,16.0,17.0,3.89,4.22,3.579411764705883
052943,Irvine,2022,38.0,13.0,25.0,,,
050735,Santa Barbara,2003,6.0,,,3.64,,
051320,Universitywide,2001,68.0,62.0,6.0,3.83,3.88,3.3133333333333326
004117,Berkeley,2014,137.0,30.0,107.0,,,
050652,Irvine,1996,14.0,3.0,11.0,3.03,,
050423,Berkeley,2017,53.0,16.0,37.0,,,
050602,Santa Barbara,2016,79.0,27.0,52.0,3.87,4.23,3.683076923076923
052665,Davis,2012,32.0,11.0,21.0,3.64,4.08,3.4095238095238094
054038,Irvine,2021,33.0,10.0,23.0,,,
053180,San Diego,2011,36.0,11.0,25.0,,,
051239,Berkeley,2004,20.0,4.0,16.0,3.73,,
052395,Los Angeles,2012,30.0,8.0,22.0,,,
053908,Los Angeles,2012,,,,3.59,,
051811,Santa Cruz,2018,23.0,,,3.35,,
050703,Irvine,2003,11.0,8.0,3.0,3.93,4.05,3.6100000000000017
051187,San Diego,2019,22.0,6.0,16.0,3.81,4.15,3.6825
051440,Merced,2020,25.0,19.0,6.0,3.66,3.88,2.9633333333333334
050945,Los Angeles,2024,129.0,6.0,123.0,3.54,4.13,3.511219512195122
050676,Santa Cruz,2013,26.0,14.0,12.0,3.62,3.82,3.386666666666667
051010,Irvine,2025,56.0,19.0,37.0,3.92,4.24,3.755675675675675
050637,Santa Cruz,1999,12.0,12.0,0.0,3.85,3.85,
053175,Berkeley,2012,58.0,11.0,47.0,3.89,4.28,3.798723404255319
051361,Santa Cruz,2007,87.0,77.0,10.0,3.58,3.61,3.349000000000001
004020,Universitywide,1996,12.0,12.0,0.0,,,
052159,San Diego,1998,116.0,81.0,35.0,,,
050640,Berkeley,2001,13.0,,,3.81,,
050970,Berkeley,2019,300.0,67.0,233.0,3.92,4.19,3.842360515021459
051405,Los Angeles,2019,11.0,,,3.89,,
052916,Universitywide,2010,100.0,80.0,20.0,3.63,3.78,3.030000000000001
054047,San Diego,2009,9.0,,,3.87,,
053610,Merced,2012,5.0,4.0,1.0,3.42,,
004500,Santa Barbara,2015,25.0,8.0,17.0,,,
050402,Irvine,1997,27.0,18.0,9.0,,,
050410,Santa Cruz,2012,63.0,43.0,20.0,3.66,3.84,3.2730000000000006
051120,Berkeley,1998,19.0,6.0,13.0,3.84,4.09,3.724615384615384
052037,Santa Cruz,1994,8.0,7.0,1.0,3.28,3.48,1.879999999999999
053005,San Diego,2004,73.0,17.0,56.0,,,
053088,Davis,2021,31.0,6.0,25.0,3.74,4.19,3.6320000000000006
052740,San Diego,2005,11.0,4.0,7.0,3.77,,
052505,Riverside,1998,16.0,14.0,2.0,,,
051895,Riverside,2021,64.0,53.0,11.0,3.83,3.95,3.25181818181818
054436,Los Angeles,2024,38.0,3.0,35.0,3.57,,
004726,Merced,2015,11.0,5.0,6.0,,,
050977,Irvine,1995,5.0,,,3.53,,
053326,Universitywide,1995,28.0,21.0,7.0,,,
004004,Santa Barbara,2007,59.0,38.0,21.0,,,
004395,San Diego,2000,16.0,8.0,8.0,,,
054452,Santa Cruz,2019,7.0,,,3.3,,
050825,Riverside,2025,20.0,20.0,0.0,3.88,3.88,
051727,Los Angeles,2022,48.0,6.0,42.0,,,
053500,Santa Cruz,2023,14.0,12.0,2.0,4.15,4.22,3.730000000000004
051722,Los Angeles,2024,44.0,6.0,38.0,3.59,4.06,3.5157894736842095
051960,Santa Barbara,2017,68.0,30.0,38.0,,,
050365,San Diego,2015,15.0,8.0,7.0,3.96,4.22,3.662857142857143
050425,Berkeley,2020,19.0,10.0,9.0,4.0,4.13,3.855555555555556
052200,Riverside,2001,9.0,8.0,1.0,,,
053647,Santa Barbara,2008,48.0,24.0,24.0,3.79,4.07,3.5100000000000002
12051598,Santa Barbara,2016,,,,3.71,,
051242,Los Angeles,2012,30.0,4.0,26.0,3.93,,
050115,Los Angeles,2007,14.0,,,3.81,,
052430,Merced,2013,19.0,12.0,7.0,3.48,3.63,3.2228571428571433
053400,Irvine,2007,62.0,26.0,36.0,3.48,3.83,3.227222222222222
050550,Universitywide,2017,15.0,10.0,5.0,3.88,3.93,3.7799999999999985
050700,Berkeley,1995,6.0,,,3.88,,
054606,Merced,2015,11.0,5.0,6.0,3.18,3.48,2.930000000000001
005546,Riverside,2020,161.0,104.0,57.0,,,
054751,Universitywide,2025,48.0,41.0,7.0,3.91,3.96,3.61714285714286
053806,Davis,1999,19.0,11.0,8.0,3.52,3.75,3.2037499999999994
052581,Davis,2003,20.0,10.0,10.0,3.86,4.08,3.6400000000000006
051445,Santa Barbara,2014,8.0,3.0,5.0,,,
052305,San Diego,2003,54.0,25.0,29.0,3.66,4.04,3.332413793103449
052478,Universitywide,2004,68.0,59.0,9.0,3.65,3.72,3.1911111111111077
004046,Irvine,1999,30.0,20.0,10.0,,,
052508,Berkeley,2006,6.0,,,,,
052260,Berkeley,2008,13.0,,,3.83,,
053770,Davis,2019,7.0,,,3.55,,
051092,San Diego,2011,11.0,4.0,7.0,3.98,,
052375,Berkeley,2017,73.0,17.0,56.0,,,
053395,Riverside,2006,5.0,5.0,0.0,3.56,3.56,
054101,Riverside,2014,52.0,33.0,19.0,3.61,3.79,3.297368421052631
050883,San Diego,2021,206.0,87.0,119.0,3.91,4.19,3.705294117647059
051981,Santa Barbara,2009,82.0,41.0,41.0,3.73,3.96,3.500000000000001
053083,San Diego,2016,21.0,10.0,11.0,4.0,4.26,3.763636363636364
053755,Irvine,1999,21.0,16.0,5.0,3.73,3.85,3.345999999999999
054053,Santa Cruz,2023,7.0,3.0,4.0,3.6,,
053398,Santa Barbara,1999,30.0,15.0,15.0,3.82,4.03,3.6099999999999994
054082,Los Angeles,2023,9.0,,,3.92,,
054764,Riverside,2019,26.0,19.0,7.0,3.8,4.0,3.2571428571428567
052690,Merced,2024,11.0,11.0,0.0,3.7,3.7,
004670,Riverside,2025,70.0,43.0,27.0,,,
052211,Irvine,2008,7.0,4.0,3.0,3.82,,
053435,Universitywide,2014,81.0,44.0,37.0,,,
053145,Davis,2009,55.0,21.0,34.0,3.78,4.11,3.5761764705882344
052999,Berkeley,1999,18.0,5.0,13.0,3.74,4.15,3.582307692307693
051561,Riverside,2001,30.0,25.0,5.0,,,
053765,Santa Cruz,2011,16.0,7.0,9.0,3.58,3.97,3.2766666666666664
053061,Berkeley,2024,5.0,,,,,
050365,Riverside,2007,20.0,17.0,3.0,3.43,3.56,2.693333333333335
050566,Riverside,2012,28.0,18.0,10.0,3.56,3.77,3.182000000000001
052671,Universitywide,2004,11.0,6.0,5.0,,,
053843,Irvine,2016,11.0,5.0,6.0,3.85,4.12,3.625
050210,Merced,2022,20.0,19.0,1.0,3.8,3.85,2.8499999999999943
050130,Riverside,2005,240.0,196.0,44.0,3.45,3.58,2.8709090909090893
050087,Irvine,1998,31.0,21.0,10.0,3.76,4.1,3.0459999999999994
053328,Merced,2011,5.0,4.0,1.0,3.47,,
054818,Santa Cruz,2025,9.0,7.0,2.0,3.75,3.88,3.295
052497,Berkeley,2008,131.0,37.0,94.0,3.79,4.08,3.675851063829787
004302,Santa Cruz,2021,218.0,135.0,83.0,,,
051218,Los Angeles,1996,70.0,23.0,47.0,3.68,4.0,3.5234042553191496
053635,Riverside,2024,98.0,62.0,36.0,3.6,3.84,3.1866666666666674
004061,San Diego,2011,58.0,20.0,38.0,,,
050790,Berkeley,2002,,,,4.0,,
051274,San Diego,2017,160.0,55.0,105.0,3.89,4.22,3.7171428571428566
052698,Merced,2011,12.0,11.0,1.0,,,
051694,Berkeley,2007,11.0,,,,,
051153,Universitywide,2017,110.0,76.0,34.0,3.63,3.86,3.1158823529411763
051261,Berkeley,2020,20.0,3.0,17.0,3.55,,
052075,Riverside,2018,61.0,41.0,20.0,3.64,3.8,3.312000000000002
050865,Davis,2018,123.0,57.0,66.0,3.98,4.2,3.79
051710,Davis,2025,32.0,18.0,14.0,,,
052497,Irvine,2021,221.0,17.0,204.0,3.89,4.18,3.8658333333333337
053097,Berkeley,2011,42.0,15.0,27.0,,,
004083,Riverside,2008,94.0,74.0,20.0,,,
052305,Riverside,1995,5.0,5.0,0.0,,,
054654,Riverside,2023,21.0,14.0,7.0,3.55,3.65,3.349999999999999
054771,Universitywide,2019,,,,3.54,3.81,
054303,Merced,2020,12.0,7.0,5.0,3.21,3.46,2.8599999999999994
050083,Los Angeles,2006,35.0,12.0,23.0,3.71,4.17,3.47
051550,Santa Cruz,2007,18.0,13.0,5.0,3.31,3.51,2.7900000000000005
052172,Santa Cruz,1996,10.0,10.0,0.0,3.44,3.44,
054020,Berkeley,2019,13.0,6.0,7.0,3.96,4.21,3.7457142857142856
051130,San Diego,2023,10.0,,,3.89,,
051541,Merced,2017,,,,3.65,3.65,
004964,Irvine,1995,11.0,5.0,6.0,,,
054441,Irvine,2022,9.0,,,3.8,,
051994,Berkeley,2014,19.0,,,3.77,,
053255,Davis,2015,16.0,4.0,12.0,,,
053480,Universitywide,2003,27.0,22.0,5.0,3.56,3.68,3.031999999999999
050455,Los Angeles,2020,,,,3.94,,
052114,Universitywide,2001,46.0,39.0,7.0,3.61,3.73,2.9414285714285717
050196,Davis,2012,33.0,17.0,16.0,3.98,4.23,3.7143749999999995
054238,Santa Cruz,2021,29.0,16.0,13.0,3.69,3.98,3.3330769230769235
052598,Santa Cruz,2003,9.0,7.0,2.0,3.68,3.8,3.2600000000000033
004691,Santa Barbara,2000,425.0,297.0,128.0,,,
053083,Riverside,2008,6.0,6.0,0.0,3.69,3.69,
053417,Santa Barbara,2003,13.0,10.0,3.0,3.7,3.76,3.500000000000002
051410,Irvine,2016,5.0,4.0,1.0,3.98,,
050581,Los Angeles,2015,30.0,4.0,26.0,4.02,,
050637,Los Angeles,2020,5.0,,,4.23,,
051050,Santa Cruz,2020,21.0,13.0,8.0,3.76,4.04,3.304999999999999
052881,Irvine,2006,47.0,27.0,20.0,3.71,4.0,3.3185000000000002
052276,Santa Cruz,2013,18.0,6.0,12.0,3.6,4.12,3.34
051615,Davis,2001,12.0,8.0,4.0,3.61,3.74,3.3499999999999996
054704,Merced,2015,11.0,7.0,4.0,3.79,3.88,3.6324999999999994
053704,Universitywide,2018,7.0,6.0,1.0,3.83,3.81,3.950000000000003
051295,Merced,2017,18.0,12.0,6.0,3.54,3.77,3.0799999999999996
051110,Santa Barbara,2014,44.0,13.0,31.0,3.7,4.14,3.5154838709677425
050663,Los Angeles,2005,24.0,6.0,18.0,3.98,4.2,3.9066666666666663
054069,Merced,2018,59.0,12.0,47.0,2.79,3.55,2.595957446808511
050924,Santa Cruz,2012,11.0,8.0,3.0,3.59,3.81,3.0033333333333316
052980,Universitywide,2010,48.0,39.0,9.0,3.63,3.76,3.066666666666669
050818,Universitywide,2002,85.0,78.0,7.0,3.57,3.63,2.9014285714285717
052270,Los Angeles,2010,18.0,7.0,11.0,,,
050860,Universitywide,1996,5.0,,,3.32,,
004582,Santa Barbara,2022,233.0,160.0,73.0,,,
052546,Berkeley,2009,35.0,6.0,29.0,3.73,3.66,3.74448275862069
053467,Los Angeles,1996,33.0,5.0,28.0,3.5,3.74,3.457142857142857
050060,San Diego,2024,28.0,6.0,22.0,,,
051008,Berkeley,2011,83.0,20.0,63.0,3.9,4.12,3.83015873015873
053533,Davis,2018,66.0,16.0,50.0,3.77,4.23,3.6228
053197,Santa Cruz,2023,40.0,22.0,18.0,,,
051840,Berkeley,2011,48.0,10.0,38.0,3.51,4.09,3.357368421052631
054605,Universitywide,2015,47.0,21.0,26.0,3.45,3.9,3.086538461538462
050650,Los Angeles,2007,5.0,,,3.37,,
052240,Santa Cruz,2004,42.0,25.0,17.0,3.42,3.62,3.1258823529411757
052425,Davis,2011,28.0,10.0,18.0,3.91,4.24,3.7266666666666666
051776,Irvine,2013,16.0,3.0,13.0,3.32,,
053164,Berkeley,2016,17.0,,,3.67,,
052212,Davis,2022,27.0,5.0,22.0,3.62,4.13,3.5040909090909094
051629,Irvine,2021,,,,3.95,,
051715,Santa Cruz,2017,10.0,10.0,0.0,,,
051370,Berkeley,2018,36.0,6.0,30.0,4.1,4.29,4.061999999999999
053416,Universitywide,2017,54.0,35.0,19.0,3.51,3.74,3.0863157894736837
050666,Universitywide,2011,113.0,83.0,30.0,3.83,3.92,3.5810000000000004
052694,Los Angeles,2003,117.0,29.0,88.0,3.65,4.08,3.5082954545454546
051206,Merced,2018,11.0,8.0,3.0,3.61,3.89,2.8633333333333333
052440,Riverside,2002,18.0,12.0,6.0,,,
054541,Irvine,2017,25.0,7.0,18.0,3.61,4.06,3.435
004056,Irvine,2016,8.0,,,,,
050245,Merced,2013,46.0,21.0,25.0,3.29,3.58,3.0463999999999998
050020,Universitywide,2013,39.0,21.0,18.0,,,
052885,Irvine,2004,29.0,12.0,17.0,3.6,3.91,3.3811764705882354
004420,Riverside,2015,11.0,8.0,3.0,,,
050140,Merced,2011,12.0,6.0,6.0,,,
050188,Irvine,2011,16.0,6.0,10.0,3.46,3.77,3.2739999999999996
051874,Los Angeles,2012,19.0,4.0,15.0,3.67,,
054632,Santa Barbara,2018,9.0,,,3.51,,
006512,Santa Barbara,2017,27.0,17.0,10.0,,,
051899,Riverside,2001,8.0,8.0,0.0,,,
050841,Merced,2025,16.0,12.0,4.0,3.87,4.0,3.4800000000000004
054103,San Diego,2015,26.0,4.0,22.0,,,
052629,Santa Barbara,2013,44.0,11.0,33.0,3.41,3.95,3.2300000000000004
050791,Merced,2020,15.0,12.0,3.0,,,
052050,Santa Barbara,2021,37.0,11.0,26.0,3.96,4.26,3.8330769230769235
053795,Santa Cruz,2016,8.0,3.0,5.0,3.63,,
004311,Santa Cruz,2020,53.0,27.0,26.0,,,
051903,Los Angeles,2005,10.0,3.0,7.0,3.72,,
054379,Riverside,2022,12.0,10.0,2.0,3.94,4.05,3.3900000000000006
054673,San Diego,2017,7.0,,,3.74,,
050175,Universitywide,2019,38.0,25.0,13.0,3.94,4.08,3.670769230769231
050750,Santa Barbara,2022,19.0,13.0,6.0,3.72,4.08,2.9400000000000013
053098,Riverside,2014,13.0,8.0,5.0,3.57,3.87,3.089999999999999
050466,Davis,1998,92.0,67.0,25.0,3.68,3.82,3.3048
050035,Davis,2005,92.0,63.0,29.0,3.72,3.91,3.307241379310345
053985,Berkeley,2021,29.0,3.0,26.0,,,
007711,Irvine,2017,124.0,73.0,51.0,,,
050185,Santa Cruz,2012,10.0,9.0,1.0,3.65,3.67,3.469999999999999
052167,Santa Cruz,2014,15.0,9.0,6.0,3.64,3.82,3.370000000000001
054127,Los Angeles,2014,15.0,5.0,10.0,,,
050858,Davis,1997,48.0,37.0,11.0,3.76,3.85,3.457272727272725
051402,Universitywide,2000,53.0,47.0,6.0,3.74,3.81,3.1916666666666678
052269,Irvine,2017,59.0,26.0,33.0,,,
050995,Davis,2016,18.0,4.0,14.0,3.47,,
054429,San Diego,2024,10.0,,,3.82,,
004591,Davis,2019,25.0,14.0,11.0,,,
004252,Davis,2011,14.0,6.0,8.0,,,
054521,Los Angeles,2024,,,,4.02,,
050115,Santa Cruz,2013,14.0,9.0,5.0,3.73,3.98,3.28
050309,Universitywide,2022,29.0,16.0,13.0,3.77,3.99,3.4992307692307687
052055,Davis,2000,16.0,9.0,7.0,3.7,4.01,3.3014285714285725
051855,Berkeley,2022,218.0,12.0,206.0,4.09,4.25,4.080679611650486
051982,San Diego,2006,11.0,4.0,7.0,,,
052710,Berkeley,2021,16.0,,,3.59,,
053373,Berkeley,2019,25.0,5.0,20.0,4.16,4.28,4.13
053499,Irvine,2003,42.0,27.0,15.0,3.8,3.98,3.476
053466,Universitywide,1998,246.0,220.0,26.0,3.66,3.75,2.898461538461539
053370,Universitywide,2004,102.0,71.0,31.0,,,
053861,Los Angeles,2007,21.0,,,3.69,,
051450,Davis,2019,18.0,6.0,12.0,3.8,4.18,3.6099999999999994
052144,Davis,2022,,,,3.76,,
050266,Universitywide,2023,335.0,250.0,85.0,3.92,4.0,3.6847058823529415
050375,Universitywide,1999,32.0,27.0,5.0,3.72,3.86,2.9640000000000013
053262,Irvine,2021,53.0,5.0,48.0,4.06,4.25,4.040208333333333
004334,San Diego,1996,92.0,65.0,27.0,,,
053112,Santa Cruz,2001,16.0,16.0,0.0,,,
052226,Universitywide,2019,,,,4.06,4.26,
050438,Irvine,2005,44.0,32.0,12.0,3.76,3.86,3.4933333333333336
